0,83
1,60336
2,111462
3,84301
4,52023
5,25915
6,14226
7,10083
8,8207
9,5771
10,4623
11,4321
12,3758
13,2965
14,3002
15,4649
16,7882
17,14468
18,28017
19,50183
20,72614
21,76318
22,71200
23,77455
24,74648
25,49667
26,33894
27,31024
28,28158
29,21994
30,18671
31,18641
32,20198
33,19749
34,20416
35,28442
36,39618
37,42799
38,48129
39,61857
40,71443
41,69391
42,66863
43,66706
44,67557
45,57014
46,46909
47,48307
48,47265
49,34094
50,26664
51,26464
52,25087
53,21101
54,18185
55,16885
56,16945
57,14591
58,12280
59,12490
60,12705
61,10145
62,8388
63,8701
64,8334
65,7227
66,6153
67,5713
68,5644
69,965
