2,9
3,28
4,46
5,73
6,92
7,105
8,96
9,103
10,94
11,135
12,122
13,87
14,96
15,101
16,104
17,139
18,148
19,176
20,174
21,159
22,179
23,208
24,195
25,204
26,205
27,240
28,242
29,268
30,246
31,310
32,386
33,402
34,550
35,777
36,1087
37,1303
38,1574
39,2226
40,2864
41,3367
42,3808
43,4891
44,6034
45,6192
46,6875
47,7644
48,9015
49,8042
50,7831
51,8329
52,8622
53,7605
54,7091
55,7538
56,7919
57,6900
58,6396
59,6384
60,6728
61,5458
62,4537
63,4579
64,4563
65,3812
66,3358
67,3351
68,3581
69,2975
70,2526
71,2649
72,2855
73,2207
74,1857
75,1854
76,1958
77,1548
78,1369
79,1366
80,1425
81,1283
82,1194
83,1209
84,1365
85,1107
86,903
87,1019
88,1017
89,955
90,968
91,984
92,1190
93,1130
94,1366
95,1458
96,1786
97,1767
98,1891
99,2125
100,2444
101,2485
102,2551
103,3019
104,3541
105,3748
106,4352
107,5229
108,6107
109,6056
110,6343
111,6984
112,7771
113,7612
114,7540
115,8882
116,10211
117,10208
118,11144
119,12449
120,14537
121,13754
122,13566
123,14493
124,15069
125,13881
126,13856
127,15100
128,16751
129,16430
130,16824
131,18249
132,20275
133,17833
134,17146
135,17464
136,17855
137,15839
138,15039
139,16016
140,17469
141,16687
142,16475
143,17456
144,18831
145,16192
146,15075
147,14691
148,14826
149,13089
150,12163
151,13072
152,13850
153,12782
154,12561
155,13462
156,14314
157,12195
158,11457
159,11308
160,11121
161,9831
162,9222
163,9691
164,10466
165,9705
166,9544
167,9938
168,10664
169,9145
170,8384
171,8244
172,8317
173,7263
174,6700
175,7286
176,7539
177,7141
178,7063
179,7262
180,7712
181,6528
182,6036
183,5924
184,5803
185,4928
186,4501
187,4937
188,5228
189,4956
190,4669
191,4939
192,5181
193,4399
194,4062
195,3990
196,3896
197,3268
198,3017
199,3236
200,3469
201,3154
202,3024
203,3120
204,3263
205,2773
206,2468
207,2478
208,2320
209,2005
210,1857
211,1926
212,2082
213,1844
214,1806
215,1881
216,2039
217,1617
218,1434
219,1443
220,1384
221,1142
222,1037
223,1153
224,1195
225,1081
226,957
227,1072
228,1117
229,923
230,859
231,806
232,741
233,605
234,543
235,577
236,636
237,633
238,550
239,562
240,617
