1,1
2,20
3,56
4,108
5,127
6,176
7,197
8,255
9,265
10,238
11,328
12,410
13,354
14,328
15,323
16,346
17,322
18,304
19,313
20,480
21,461
22,428
23,565
24,761
25,614
26,647
27,640
28,762
29,761
30,778
31,924
32,1167
33,1308
34,1431
35,1900
36,2533
37,2659
38,2858
39,3379
40,4054
41,4456
42,4623
43,5621
44,6938
45,7031
46,7618
47,8885
48,10864
49,9784
50,9601
51,9976
52,10636
53,9924
54,9602
55,9341
56,9856
57,9248
58,8403
59,8786
60,9049
61,7683
62,6716
63,6333
64,6218
65,5359
66,4873
67,4493
68,4505
69,3804
70,3655
71,3649
72,3763
73,3034
74,2580
75,2580
76,2524
77,2211
78,2073
79,2026
80,2196
81,2022
82,1897
83,2161
84,2449
85,2122
86,1982
87,2044
88,2250
89,2149
90,2349
91,2489
92,3044
93,3098
94,3370
95,4109
96,5008
97,4899
98,4980
99,5553
100,6735
101,6747
102,7443
103,8473
104,10138
105,10243
106,11045
107,13205
108,15743
109,14989
110,15023
111,16447
112,18183
113,17983
114,18481
115,19812
116,21938
117,21894
118,21803
119,24118
120,27208
121,24301
122,23214
123,24345
124,25393
125,24158
126,23486
127,23884
128,24817
129,23780
130,22893
131,23966
132,26444
133,22918
134,21238
135,21167
136,21535
137,19951
138,19028
139,18922
140,19622
141,18425
142,17277
143,18228
144,19376
145,17152
146,15462
147,15593
148,15804
149,14506
150,13833
151,13716
152,14399
153,13443
154,12930
155,13382
156,14504
157,12506
158,11510
159,11438
160,11408
161,10662
162,10096
163,9816
164,10018
165,9399
166,8938
167,9386
168,9952
169,8517
170,7654
171,7596
172,7954
173,7283
174,6793
175,6625
176,6717
177,6332
178,5866
179,5978
180,6385
181,5591
182,5055
183,4853
184,4771
185,4397
186,4051
187,4005
188,4068
189,3740
190,3519
191,3656
192,3818
193,3261
194,2868
195,2829
196,2843
197,2596
