0,5.7274,12.6317
1,16.6388,47.2564
2,20.3344,62.0856
3,20.9495,54.9710
4,19.9587,46.8208
5,22.5028,56.1235
6,21.1397,83.6424
7,21.1914,52.2698
8,21.5920,68.0823
9,22.4998,47.4681
10,22.2730,40.1183
11,23.7496,44.6155
12,21.1477,41.1863
13,20.0791,42.8419
14,22.1330,46.8705
15,19.0660,49.4961
16,19.4886,46.0821
17,23.9315,47.2427
18,95.5307,64.9077
19,22.2857,47.4650
20,21.7452,48.5393
21,21.2254,51.3304
22,19.6578,49.3614
23,20.8290,52.2731
24,20.3017,41.7507
25,20.0321,48.1635
26,22.2681,50.0188
27,21.5702,54.7892
28,21.3126,53.1234
29,21.3495,47.8783
30,20.5840,50.5581
31,20.8467,51.0358
32,20.8894,47.7402
33,55.5048,45.8814
34,22.4326,92.1591
35,20.2904,76.8351
36,21.7501,51.8188
37,20.4546,52.3768
38,20.4065,48.9923
39,20.0760,46.9920
40,20.9760,43.2827
41,22.8124,58.1636
42,19.6071,50.3843
43,23.3851,64.4115
44,20.8197,53.0191
45,19.5517,49.9725
46,19.0673,49.6417
47,22.5255,57.9433
48,21.6999,54.1086
49,21.4681,44.7736
50,21.7026,50.2950
51,22.5556,52.9079
52,21.0934,50.5285
53,20.5356,54.6168
54,19.5901,48.1664
55,18.1191,44.7456
56,21.9892,53.1593
57,16.9385,55.1012
58,18.0899,46.5527
59,20.9262,50.0351
60,18.4097,50.7062
61,22.2782,45.3517
62,23.1970,52.3628
63,21.4629,44.9423
64,62.1018,46.4409
65,41.9902,52.2725
66,20.7696,307.2378
67,20.1224,70.4016
68,20.0088,53.0604
69,19.0173,47.1840
70,21.3724,44.8787
71,19.1183,45.3556
72,20.7875,46.1972
73,20.2286,52.6701
74,20.3723,55.2342
75,20.9969,47.2212
76,24.4872,52.1107
77,20.2819,48.0555
78,69.4299,47.1311
79,20.5415,42.7265
80,19.2532,50.7498
81,20.3136,44.7222
82,20.3146,46.9757
83,19.9471,50.4847
84,22.0917,49.8983
85,20.7256,56.0980
86,21.2835,41.6137
87,20.1508,47.7904
88,22.0836,51.0996
89,20.6734,48.0502
90,20.5134,44.8045
91,22.5541,49.6928
92,22.4103,44.1988
93,21.6079,44.2682
94,21.1426,55.4278
95,27.8934,45.8785
96,90.8156,45.4603
97,22.3552,83.4843
98,19.0214,206.2036
99,18.5020,50.3885
100,17.3139,44.3583
101,20.3753,45.4782
102,21.5032,42.2871
103,21.8465,41.9321
104,22.2218,54.3455
105,22.1215,51.8228
106,18.1768,47.8855
107,22.4508,55.8013
108,20.6057,45.9510
109,20.0076,51.9271
110,20.7508,56.5625
111,24.6983,52.1348
112,22.7848,47.5374
113,18.3989,49.5117
114,20.9794,59.5480
115,20.6842,52.0807
116,20.0247,46.7486
117,21.1935,53.6352
118,18.7807,50.9956
119,22.0769,42.4416
120,20.5164,50.3070
121,19.8177,52.1219
122,20.3116,53.9894
123,20.4790,53.5735
124,20.9476,58.3053
125,21.1733,55.3217
126,27.9718,182.5813
127,143.7514,118.7801
128,25.7971,55.9142
129,19.8205,55.3297
130,17.5856,52.3039
131,21.6322,52.2571
132,24.0812,47.9457
133,20.9463,44.7589
134,20.9026,54.5133
135,23.1351,55.3635
136,21.4201,51.6256
137,21.8056,44.6434
138,54.4366,42.4497
139,20.6113,42.3501
140,20.5105,51.6538
141,18.3323,44.6355
142,20.9392,44.0660
143,21.6113,44.1081
144,21.0999,48.6230
145,20.1314,43.1119
146,22.9887,48.8146
147,20.8203,48.1589
148,21.0066,45.4481
149,19.4984,49.2514
150,18.6512,48.9400
151,19.9823,50.3996
152,19.5920,59.7200
153,22.7807,61.0130
154,21.2078,52.5332
155,20.6826,48.6404
156,21.1818,49.5819
157,20.3595,48.0848
158,59.9685,45.4777
159,19.9400,226.8364
160,20.4530,82.7633
161,18.0818,52.9285
162,19.8547,51.6043
163,20.2604,48.1817
164,19.7401,67.1385
165,21.6317,52.0389
166,21.3665,55.7739
167,21.3513,51.3508
168,21.8322,53.3827
169,21.4237,47.5015
170,20.3532,47.9269
171,19.1862,56.8101
172,18.5894,50.7643
173,21.8273,53.3343
174,20.6253,59.1061
175,20.8758,45.5136
176,20.9705,46.0083
177,21.9630,49.3643
178,21.5291,53.3592
179,20.3693,51.9412
180,19.9208,46.1815
181,19.6073,50.6257
182,20.0022,43.4309
183,21.0203,56.6957
184,21.0351,45.0948
185,22.8247,49.0775
186,20.2021,136.7364
187,23.9525,56.0759
188,19.6942,52.8479
189,39.1646,53.0371
190,56.0735,59.7431
191,21.6171,48.4409
192,21.8608,46.2540
193,21.6356,52.4970
194,21.3437,57.7141
195,19.3785,46.9849
196,19.4448,55.9072
197,21.0135,56.5030
198,37.4578,57.4797
199,21.1468,50.3986
200,19.5213,50.4185
201,20.5681,47.5445
202,20.4773,48.5549
203,19.4259,45.4567
204,20.6661,60.7869
205,22.6337,54.0998
206,21.9697,43.1570
207,21.3293,48.5827
208,19.9593,51.1993
209,19.8070,48.5754
210,20.2980,43.6147
211,21.2361,49.1939
212,21.2943,45.5533
213,19.6188,52.9064
214,18.9226,52.7285
215,21.2708,51.7830
216,22.3473,46.9506
217,20.8655,43.4950
218,21.3764,48.4622
219,18.4691,48.9424
220,22.4151,57.8174
221,188.0473,480.7535
222,24.9024,53.1622
223,20.6935,50.2813
224,19.4734,55.4282
225,21.6704,45.8647
226,21.1184,44.6758
227,21.2384,47.0307
228,21.3964,49.6137
229,23.5358,48.3551
230,19.3774,46.3092
231,20.0884,49.8779
232,22.6325,47.8845
233,21.6411,52.9189
234,19.9970,50.2428
235,20.4161,47.6271
236,22.7478,49.8295
237,21.4555,49.8177
238,22.1314,49.6239
239,20.7901,47.0493
240,20.2323,47.7345
241,20.8930,49.5159
242,19.3141,55.5411
243,20.1822,50.9395
244,22.8167,49.9257
245,21.7384,43.1307
246,21.7619,117.7754
247,22.4824,68.6364
248,23.5778,48.1006
249,20.5635,48.6088
250,19.2787,47.6190
251,21.3096,45.4160
252,65.0797,65.6931
253,53.0147,57.3711
254,21.0978,49.5309
255,19.5934,49.9179
256,21.4388,50.4977
257,20.9206,49.5826
258,30.1613,48.2857
259,22.6908,45.7607
260,20.6201,45.8900
261,21.8558,41.5793
262,21.3075,55.8128
263,19.3076,54.4960
264,24.4178,50.1131
265,23.5862,50.1708
266,23.6477,46.7398
267,22.5703,47.5715
268,27.9882,49.7730
269,26.3240,52.4097
270,22.5214,46.1720
271,21.4421,44.9070
272,22.9173,49.8182
273,22.1833,42.2795
274,20.1521,53.1647
275,24.3102,55.2749
276,21.5253,48.0158
277,22.0024,43.2152
278,20.5147,48.2975
279,21.1628,51.5936
280,22.2195,48.3124
281,20.4843,56.8216
282,19.8223,48.7783
283,22.4109,245.8882
284,180.0453,98.4855
285,23.1773,61.4545
286,20.5748,53.7040
287,22.5454,47.6728
288,22.1224,52.3921
289,21.4491,50.1844
290,21.9092,48.5171
291,22.4471,50.9654
292,23.0584,56.8538
293,24.9472,46.3138
294,19.3512,46.4957
295,17.7196,49.1552
296,19.6418,53.2881
297,18.4519,48.1537
298,21.3540,49.6719
299,20.6426,48.3965
300,21.0739,51.2313
301,23.4084,57.1627
302,23.1863,51.4099
303,19.2330,49.1183
304,22.1824,51.2104
305,20.0765,50.5474
306,20.8975,150.9576
307,21.8698,65.5128
308,23.5069,52.4058
309,26.6975,51.3324
310,21.5438,52.9738
311,21.4549,46.3851
312,22.2789,48.2272
313,21.4666,52.5943
314,22.8083,66.5160
315,91.1215,73.9794
316,29.3457,53.8636
317,20.3312,57.9099
318,26.1996,50.8778
319,23.3763,51.0789
320,21.6132,55.5337
321,21.1459,54.5795
322,24.0547,54.7441
323,21.7990,64.9055
324,20.7821,55.8259
325,19.9829,55.6280
326,20.5283,51.3640
327,18.8518,48.0219
328,18.3173,50.5127
329,19.9003,43.5122
330,23.5388,49.5454
331,20.6074,52.2530
332,23.5836,56.4084
333,22.9690,43.6635
334,19.7546,44.5020
335,19.1758,48.2624
336,18.4694,51.5845
337,21.1985,50.9945
338,19.5958,52.4179
339,22.5175,52.2833
340,22.0133,53.6600
341,20.8996,50.3536
342,19.2265,56.2529
343,20.4386,49.1716
344,21.3118,44.1375
345,21.2348,83.9169
346,38.4470,187.3443
347,79.6289,49.2283
348,21.3599,51.5710
349,19.4343,49.7256
350,18.8661,53.7556
351,21.8907,50.5808
352,25.4713,46.0415
353,22.4953,44.1336
354,24.1759,48.7892
355,21.3971,46.8568
356,20.3710,51.5652
357,19.5683,48.7444
358,20.0262,46.1334
359,18.0844,52.8538
360,17.0660,51.2984
361,22.5896,56.2142
362,23.1381,48.3499
363,22.0501,48.0718
364,22.5074,42.2349
365,21.8783,43.5632
366,25.2562,134.3952
367,21.4592,59.6644
368,19.4850,50.3390
369,20.5418,46.4411
370,21.4066,48.2659
371,22.1797,56.7563
372,18.7243,48.8391
373,19.5932,46.9482
374,20.8829,49.6975
375,19.5645,46.3649
376,19.4957,51.4771
377,19.6100,106.9312
378,202.0368,50.4149
379,21.1619,42.3667
380,18.8793,44.6837
381,18.0673,51.8038
382,21.3399,44.4058
383,18.2903,43.7675
384,20.5037,43.4437
385,22.5617,44.2375
386,21.2498,46.1213
387,21.0724,45.1395
388,21.7571,46.7984
389,18.6903,40.7356
390,21.2410,56.9334
391,19.2332,45.9800
392,21.9795,48.9528
393,21.9438,42.9694
394,23.9054,46.5805
395,21.0440,42.9300
396,21.0986,47.5247
397,19.7971,45.4826
398,18.5050,46.4253
399,20.0457,54.3459
400,19.2536,43.5796
401,20.2991,40.9688
402,22.0173,43.2179
403,19.3849,45.2341
404,21.0564,41.0452
405,23.2199,46.1371
406,20.2759,45.4013
407,19.8384,55.3652
408,19.7864,173.6103
409,47.4884,890.7809
410,41.9011,48.5402
411,22.9981,48.9707
412,18.8852,48.6030
413,19.9695,46.3115
414,21.7315,45.7674
415,21.3895,49.4842
416,21.5758,51.1476
417,22.0310,46.0952
418,20.0982,53.8384
