0,1052,905
1,1797,2055
2,1943,2001
3,2131,1858
4,2195,2018
5,2223,1982
6,2191,1928
7,2314,1855
8,2138,1880
9,2169,1785
10,2233,1768
11,2195,1906
12,2170,2097
13,2091,1971
14,2173,1896
15,2103,2018
16,1736,1852
17,1771,1844
18,1556,1902
19,1511,2012
20,1634,2026
21,1602,1887
22,1677,2016
23,1499,2056
24,2107,2099
25,2130,2129
26,2334,1958
27,2156,2025
28,2110,1664
29,2109,1644
30,1868,2048
31,923,1943
32,1950,1781
33,1922,1745
34,2029,1640
35,1974,1675
36,1916,1899
37,2171,1986
38,2179,1867
39,2093,2026
40,2038,1377
41,2064,1794
42,2146,1872
43,2126,2027
44,2193,1786
45,2235,1984
46,2121,1948
47,2278,1942
48,2341,2017
49,2017,1966
50,2016,2021
51,2055,1734
52,2177,1921
53,2184,1878
54,2102,2168
55,2227,1407
56,2046,2075
57,1343,2006
58,1929,2109
59,1949,1989
60,1775,2091
61,1633,1820
62,1903,2026
63,2094,2137
64,2123,1857
65,2082,1302
66,2132,1482
67,1883,1852
68,2120,2164
69,2218,2060
70,2068,1972
71,2232,2024
72,2070,1992
73,1920,1855
74,1900,1965
75,1988,1833
76,2030,2048
77,2127,1795
78,1931,2014
79,2094,2034
80,1862,2095
81,1870,1935
82,1987,2021
83,2070,2043
84,2059,2136
85,1980,2119
86,1916,1923
87,1905,2051
88,2040,1759
89,1979,1435
90,2049,2152
91,2068,1925
92,952,1501
93,1829,1412
94,2091,1668
95,1959,1595
96,2146,1242
97,2339,1665
98,2104,1808
99,2017,1970
100,1793,1823
101,1734,1903
102,1739,1895
103,2073,1839
104,2043,1830
105,2208,1796
106,2407,1760
107,2165,1762
108,2328,1846
109,2208,1945
110,2125,1929
111,2149,2030
112,2268,1952
113,1945,1845
114,1949,1927
115,1957,1960
116,2034,2077
117,800,1691
118,2025,1902
119,2081,2073
120,1884,2184
121,1956,2004
122,1796,2005
123,1859,1980
124,1905,2090
125,1943,2034
126,2154,1956
127,1783,1168
128,2117,1970
129,2112,2041
130,2049,2019
131,2166,2007
132,2148,2105
133,1942,1887
134,2009,1887
135,1835,1964
136,1838,2079
137,1881,2037
138,2028,2064
139,2050,2212
140,1809,2091
141,1777,1944
142,2020,2040
143,1961,1894
144,2011,2085
145,1974,1782
146,1973,1791
147,2201,2082
148,1825,1707
149,1987,1451
150,2054,2117
151,2167,2083
152,2127,1912
153,935,1687
154,1897,1847
155,2061,1755
156,2082,1595
157,2089,1568
158,2188,1901
159,2242,2077
160,2391,1893
161,2170,1933
162,2233,2002
163,2180,2081
164,2110,2068
165,1974,1734
166,2238,1739
167,2028,2069
168,1824,2069
169,2002,1918
170,1916,1950
171,1868,1865
172,1971,1920
173,2166,1844
174,2226,1336
175,2022,1907
176,2063,1923
177,1474,1834
178,2200,2105
179,1834,2014
180,2019,2165
181,1780,2114
182,2146,1832
183,1776,1879
184,1503,1955
185,1991,2022
186,1962,2296
187,1936,2048
188,2207,838
189,1997,1952
190,2271,1984
191,2099,1907
192,2007,1949
193,2149,1944
194,2092,1961
195,2073,2047
196,2077,1913
197,1912,1925
198,2111,2124
199,2122,2083
200,2171,2046
201,2146,1966
202,2152,1967
203,2284,2056
204,2131,1997
205,1978,1972
206,2083,1969
207,2392,2061
208,2310,1602
209,2270,1621
210,2324,1982
211,2282,2003
212,2454,1627
213,2431,1770
214,1483,1915
215,1694,1743
216,2262,2058
217,2148,1891
218,2181,1926
219,2127,1313
220,2073,1899
221,2393,1894
222,2231,2275
223,2403,2050
224,2348,1824
225,2115,1921
226,2371,1581
227,2407,2285
228,2433,2054
229,2332,1901
230,2341,1991
231,2183,1966
232,2305,1970
233,2013,1552
234,1964,1880
235,2154,2027
236,2264,1929
237,1545,2126
238,2257,1788
239,2314,1998
240,2226,2096
241,2270,1883
242,2317,2149
243,2245,1926
244,2513,2182
245,2170,2119
246,2451,2179
247,2556,2068
248,2572,1908
249,2536,1233
250,2547,1644
251,2439,2052
252,2561,2098
253,2415,1843
254,2508,2134
255,2425,2011
256,2350,2137
257,2441,2000
258,2415,2031
259,2217,1996
260,2145,2084
261,2256,2040
262,2595,2010
263,2522,2186
264,2616,2035
265,2714,1993
266,2589,2085
267,2284,2024
268,2369,1687
269,2256,1367
270,2336,2177
271,2366,2074
272,2416,2016
273,2610,1294
274,2450,1864
275,1869,1878
276,1473,1927
277,2480,1786
278,2413,2131
279,2396,2028
280,2165,1556
281,2499,1972
282,2584,2210
283,2541,1884
284,2422,1889
285,2369,2026
286,2418,1987
287,2320,1868
288,2534,1819
289,2509,1955
290,2318,2009
291,2413,1875
292,2377,1932
293,2336,1906
294,2557,1919
295,2431,1869
296,2329,1893
297,1529,1975
298,2449,2009
299,2458,2023
300,2376,2060
301,2460,1848
302,2179,1955
